invoice_number,vendor,amount,date,file_path,days_overdue,duplicate_count,department,payment_term,label
3336,"Watson, Anderson and Brown",18946.54,2023-03-09,data/invoices/INV-03336.pdf,13,1,Finance,Net 15,0
6017,Arnold and Sons,4573.58,2024-02-27,data/invoices/INV-06017.pdf,9,1,Finance,Net 30,0
4927,"Arroyo, Miller and Tucker",21748.76,2024-06-13,data/invoices/INV-04927.pdf,12,1,Admin,Net 15,0
5798,Peterson-Beard,17422.17,2023-12-23,data/invoices/INV-05798.pdf,1,1,Operations,Net 90,0
9832,"Whitney, Gould and Jones",140317.22,2024-05-19,data/invoices/INV-09832.pdf,3,6,IT,Net 15,1
5084,"Williams, Johnson and Wright",17321.22,2023-01-03,data/invoices/INV-05084.pdf,12,1,Marketing,Net 90,0
6646,Vargas Ltd,9146.06,2023-02-08,data/invoices/INV-06646.pdf,14,1,IT,Net 30,0
5491,Donovan-Harris,24321.83,2023-09-19,data/invoices/INV-05491.pdf,8,1,Operations,Net 90,0
769,Torres Group,21995.78,2024-06-26,data/invoices/INV-00769.pdf,13,1,HR,Immediate,0
2066,Hoover-Campbell,8484.17,2023-07-12,data/invoices/INV-02066.pdf,6,1,Legal,Net 30,0
9501,Jones-Lin,142683.15,2024-02-06,data/invoices/INV-09501.pdf,3,3,Finance,Net 30,1
7312,Mendez and Sons,89921.47,2023-08-16,data/invoices/INV-07312.pdf,0,5,Legal,Net 30,1
8478,King-York,140680.05,2024-06-16,data/invoices/INV-08478.pdf,2,4,Legal,Net 90,1
4525,Torres Group,19326.35,2023-04-06,data/invoices/INV-04525.pdf,6,1,Finance,Net 30,0
2718,"Becker, Taylor and Davis",1178.53,2023-06-18,data/invoices/INV-02718.pdf,8,1,Operations,Net 30,0
2080,"Hernandez, Thompson and Boyd",11599.52,2023-09-14,data/invoices/INV-02080.pdf,3,1,Marketing,Immediate,0
8915,King-York,54156.58,2024-06-14,data/invoices/INV-08915.pdf,1,3,Marketing,Net 30,1
952,Perry-Davis,15941.45,2023-09-17,data/invoices/INV-00952.pdf,0,1,Operations,Immediate,0
8059,Combs Ltd,135179.34,2024-05-05,data/invoices/INV-08059.pdf,1,3,IT,Net 60,1
2483,Garcia-Jennings,7664.07,2023-07-14,data/invoices/INV-02483.pdf,15,1,Marketing,Immediate,0
1760,Robinson-Brock,14081.95,2024-04-26,data/invoices/INV-01760.pdf,4,1,Legal,Net 60,0
4423,"Williams, Johnson and Wright",9952.62,2023-04-15,data/invoices/INV-04423.pdf,3,1,HR,Net 90,0
6705,Peterson-Beard,5969.21,2023-12-09,data/invoices/INV-06705.pdf,13,1,HR,Net 60,0
5183,"Fisher, Wilson and Brown",12053.9,2023-03-21,data/invoices/INV-05183.pdf,9,1,HR,Net 60,0
8534,Combs Ltd,108034.93,2023-07-12,data/invoices/INV-08534.pdf,1,6,Operations,Net 90,1
3702,"Johnson, Miller and King",17547.21,2023-10-06,data/invoices/INV-03702.pdf,3,1,Marketing,Net 60,0
4244,Davis Group,17445.95,2024-02-13,data/invoices/INV-04244.pdf,2,1,HR,Net 60,0
689,"Parker, Ortiz and Powell",13098.64,2024-01-29,data/invoices/INV-00689.pdf,13,1,Marketing,Net 60,0
3433,Martinez-Dudley,8379.54,2023-07-26,data/invoices/INV-03433.pdf,7,1,Admin,Immediate,0
4945,Ryan PLC,19822.8,2023-02-08,data/invoices/INV-04945.pdf,2,1,Admin,Net 90,0
967,Moore Group,18006.09,2023-07-18,data/invoices/INV-00967.pdf,0,1,IT,Net 30,0
9485,"Hale, Myers and Larson",41724.18,2024-04-18,data/invoices/INV-09485.pdf,2,2,Legal,Immediate,1
2714,Estrada-Nolan,4756.74,2023-07-16,data/invoices/INV-02714.pdf,11,1,IT,Net 30,0
4758,George Group,15490.16,2023-06-07,data/invoices/INV-04758.pdf,4,1,Finance,Net 90,0
9546,Mendez and Sons,107212.78,2023-10-12,data/invoices/INV-09546.pdf,2,5,Finance,Net 30,1
6321,"Flowers, Martin and Kelly",22653.64,2023-06-15,data/invoices/INV-06321.pdf,6,1,Marketing,Net 60,0
5976,Doyle Ltd,21279.19,2023-09-26,data/invoices/INV-05976.pdf,14,1,Operations,Net 30,0
3573,"Rodriguez, Brennan and Garrison",13984.43,2023-11-03,data/invoices/INV-03573.pdf,11,1,Legal,Immediate,0
5300,"Guerrero, Peck and Coleman",4269.1,2023-05-24,data/invoices/INV-05300.pdf,0,1,Operations,Net 60,0
1991,"Morris, Thompson and Williams",17178.52,2023-05-22,data/invoices/INV-01991.pdf,8,1,Admin,Net 90,0
1206,"Rodriguez, Brennan and Garrison",6630.93,2023-11-16,data/invoices/INV-01206.pdf,2,1,Legal,Net 30,0
4972,"Woods, Calhoun and Schmidt",9070.85,2024-02-25,data/invoices/INV-04972.pdf,5,1,HR,Net 30,0
6784,Russell-Daniels,18488.75,2023-08-22,data/invoices/INV-06784.pdf,4,1,HR,Net 15,0
3601,Hernandez Inc,13739.67,2023-06-15,data/invoices/INV-03601.pdf,13,1,Legal,Net 30,0
6491,Arnold Ltd,22419.81,2023-07-14,data/invoices/INV-06491.pdf,4,1,HR,Net 15,0
8610,Brown-Shaw,62789.42,2023-10-25,data/invoices/INV-08610.pdf,1,2,Marketing,Net 60,1
9979,Mendez-Graham,122633.32,2024-05-09,data/invoices/INV-09979.pdf,0,6,Admin,Immediate,1
8071,Blake Group,85031.92,2023-10-06,data/invoices/INV-08071.pdf,0,6,Finance,Net 30,1
8578,Collins Group,53827.03,2024-01-23,data/invoices/INV-08578.pdf,3,4,Finance,Net 90,1
7974,Jones-Lin,112851.6,2023-10-09,data/invoices/INV-07974.pdf,3,2,IT,Immediate,1
1626,Ramirez Group,20163.25,2024-05-29,data/invoices/INV-01626.pdf,9,1,Finance,Immediate,0
537,Morgan-Schwartz,11866.19,2023-08-28,data/invoices/INV-00537.pdf,2,1,HR,Net 60,0
8767,"Whitney, Gould and Jones",82336.51,2023-08-19,data/invoices/INV-08767.pdf,2,4,HR,Net 60,1
7971,Roberts-Sullivan,139981.83,2023-01-01,data/invoices/INV-07971.pdf,0,2,HR,Net 30,1
4213,Powell LLC,7029.15,2023-01-20,data/invoices/INV-04213.pdf,10,1,Marketing,Net 15,0
6457,"Sanford, Rivera and Garcia",4782.34,2023-12-05,data/invoices/INV-06457.pdf,5,1,Finance,Immediate,0
3508,"Phillips, Spence and Barrett",4119.78,2023-03-30,data/invoices/INV-03508.pdf,1,1,IT,Net 15,0
8394,Carlson-Smith,118655.99,2023-02-16,data/invoices/INV-08394.pdf,1,5,IT,Net 60,1
7113,Young-Allen,110423.1,2023-03-23,data/invoices/INV-07113.pdf,1,3,Marketing,Net 90,1
2709,Edwards-Scott,16990.13,2023-08-04,data/invoices/INV-02709.pdf,7,1,Operations,Net 60,0
5032,Figueroa PLC,3471.47,2024-02-04,data/invoices/INV-05032.pdf,7,1,IT,Net 60,0
6515,"Rodriguez, Brennan and Garrison",16159.31,2023-01-03,data/invoices/INV-06515.pdf,2,1,Admin,Net 60,0
4663,"Schmidt, Hansen and Stewart",19139.17,2023-08-14,data/invoices/INV-04663.pdf,14,1,Legal,Net 30,0
4022,Nolan-Flynn,16152.3,2023-04-01,data/invoices/INV-04022.pdf,2,1,Operations,Net 15,0
1855,Walker Ltd,22481.4,2023-09-30,data/invoices/INV-01855.pdf,7,1,IT,Net 15,0
9426,Stanley PLC,99054.58,2024-01-23,data/invoices/INV-09426.pdf,3,5,Admin,Net 90,1
2873,"Wood, Ramos and Sampson",3287.39,2024-05-27,data/invoices/INV-02873.pdf,13,1,Admin,Net 15,0
3031,"Patterson, Smith and Jones",5759.71,2023-08-11,data/invoices/INV-03031.pdf,5,1,Admin,Net 30,0
1646,"Lee, Horton and Snyder",4356.99,2024-03-20,data/invoices/INV-01646.pdf,0,1,Finance,Net 60,0
3418,Rodriguez-Graham,22605.24,2023-09-06,data/invoices/INV-03418.pdf,15,1,Admin,Net 60,0
3477,"Shields, Cochran and Adams",22365.97,2023-07-15,data/invoices/INV-03477.pdf,13,1,HR,Net 60,0
9553,"Marshall, Dominguez and Welch",121827.79,2024-04-06,data/invoices/INV-09553.pdf,0,5,Operations,Net 60,1
1793,"Newton, Moore and Perry",23768.81,2023-07-28,data/invoices/INV-01793.pdf,2,1,IT,Net 30,0
3798,"Burke, Martinez and Riggs",9566.01,2023-06-26,data/invoices/INV-03798.pdf,0,1,Operations,Net 90,0
3369,Torres Group,21725.61,2024-02-04,data/invoices/INV-03369.pdf,8,1,Operations,Net 90,0
7197,"Hall, Hansen and Barnett",43588.1,2023-07-08,data/invoices/INV-07197.pdf,1,5,Marketing,Net 30,1
9642,Collins Group,122684.02,2024-01-23,data/invoices/INV-09642.pdf,3,3,Legal,Net 15,1
5110,Reid Group,6515.48,2024-02-12,data/invoices/INV-05110.pdf,1,1,Operations,Net 15,0
6025,Wilkerson-Day,15761.2,2023-01-11,data/invoices/INV-06025.pdf,4,1,Legal,Immediate,0
8796,Dixon Inc,76091.83,2023-01-15,data/invoices/INV-08796.pdf,3,6,Admin,Net 60,1
9295,Ford-Spencer,124172.37,2024-03-08,data/invoices/INV-09295.pdf,3,6,Admin,Net 60,1
127,Reid Group,7059.48,2024-05-04,data/invoices/INV-00127.pdf,3,1,Admin,Net 30,0
5960,"Lucas, Parker and Alexander",7353.69,2023-01-04,data/invoices/INV-05960.pdf,7,1,IT,Immediate,0
3877,"Wright, Garcia and Deleon",3736.48,2023-10-02,data/invoices/INV-03877.pdf,12,1,Marketing,Net 15,0
4452,Erickson and Sons,8567.81,2023-10-16,data/invoices/INV-04452.pdf,0,1,Operations,Net 60,0
7148,"Lamb, Martin and Kim",98930.32,2024-03-11,data/invoices/INV-07148.pdf,2,5,IT,Immediate,1
3532,"Shields, Cochran and Adams",16937.93,2023-07-04,data/invoices/INV-03532.pdf,1,1,Operations,Immediate,0
828,Schroeder-Kramer,6053.72,2024-02-11,data/invoices/INV-00828.pdf,3,1,IT,Net 30,0
7791,Walker-Flores,75456.76,2023-12-08,data/invoices/INV-07791.pdf,1,2,HR,Net 60,1
985,"Barnett, Rogers and Snyder",5924.49,2023-02-07,data/invoices/INV-00985.pdf,14,1,Operations,Net 15,0
7784,"Henderson, Cox and Cox",111689.59,2023-12-29,data/invoices/INV-07784.pdf,3,2,HR,Net 30,1
2444,Jones Inc,22254.49,2023-03-29,data/invoices/INV-02444.pdf,11,1,IT,Net 60,0
8555,"Lamb, Martin and Kim",148317.39,2023-10-29,data/invoices/INV-08555.pdf,1,2,Legal,Immediate,1
346,"Garcia, Humphrey and Baker",23392.57,2023-10-06,data/invoices/INV-00346.pdf,4,1,IT,Net 15,0
815,Vargas Ltd,13815.58,2023-11-20,data/invoices/INV-00815.pdf,15,1,Finance,Net 90,0
6167,Anderson-Bailey,17640.82,2024-02-11,data/invoices/INV-06167.pdf,6,1,Marketing,Net 30,0
5780,Short-Garcia,22722.77,2023-05-15,data/invoices/INV-05780.pdf,1,1,Legal,Net 60,0
2117,Coffey-Phillips,23895.57,2024-02-15,data/invoices/INV-02117.pdf,0,1,HR,Net 15,0
794,Erickson and Sons,24069.73,2024-04-14,data/invoices/INV-00794.pdf,14,1,Marketing,Net 30,0
6899,Campbell-Clark,21021.46,2023-03-10,data/invoices/INV-06899.pdf,7,1,Finance,Net 60,0
2675,Spencer-Lee,9016.98,2024-04-16,data/invoices/INV-02675.pdf,11,1,Marketing,Net 90,0
95,Smith-Bell,24537.33,2024-06-30,data/invoices/INV-00095.pdf,0,1,Operations,Net 15,0
4226,"Alvarez, Joseph and West",8020.85,2024-06-12,data/invoices/INV-04226.pdf,6,1,IT,Immediate,0
3757,Warner-Gibson,11429.49,2023-04-10,data/invoices/INV-03757.pdf,7,1,Operations,Net 30,0
2892,"Arroyo, Miller and Tucker",22539.85,2023-12-31,data/invoices/INV-02892.pdf,1,1,Admin,Immediate,0
2372,Garcia LLC,14775.64,2024-03-27,data/invoices/INV-02372.pdf,5,1,Marketing,Net 60,0
9389,Cisneros and Sons,92339.13,2023-10-21,data/invoices/INV-09389.pdf,3,6,Legal,Net 90,1
3229,Pollard and Sons,1038.06,2024-04-02,data/invoices/INV-03229.pdf,10,1,IT,Immediate,0
7864,"Hernandez, Cole and Watson",64507.28,2024-06-04,data/invoices/INV-07864.pdf,0,4,HR,Immediate,1
6360,"Bryan, Smith and Booth",4509.68,2024-05-13,data/invoices/INV-06360.pdf,12,1,Finance,Net 60,0
9197,Atkins PLC,65345.88,2023-08-21,data/invoices/INV-09197.pdf,0,2,HR,Net 60,1
7327,Mendez-Graham,103234.92,2024-02-10,data/invoices/INV-07327.pdf,1,4,Admin,Net 90,1
6029,"Brennan, Wallace and Benson",10209.01,2024-05-17,data/invoices/INV-06029.pdf,4,1,HR,Net 30,0
1866,Dudley Group,11862.79,2023-12-26,data/invoices/INV-01866.pdf,8,1,Legal,Immediate,0
4613,Garcia-Jennings,21126.51,2024-01-14,data/invoices/INV-04613.pdf,0,1,Finance,Net 30,0
2646,"Arroyo, Miller and Tucker",11874.42,2023-10-28,data/invoices/INV-02646.pdf,4,1,Admin,Immediate,0
2244,"Fisher, Wilson and Brown",18934.56,2023-08-08,data/invoices/INV-02244.pdf,5,1,Finance,Immediate,0
5374,Bell-Lane,22877.53,2023-02-09,data/invoices/INV-05374.pdf,3,1,Finance,Net 60,0
2337,Gay Inc,7352.33,2024-05-12,data/invoices/INV-02337.pdf,11,1,Finance,Immediate,0
951,"Fisher, Wilson and Brown",7930.73,2023-07-05,data/invoices/INV-00951.pdf,3,1,HR,Net 60,0
1121,Lopez-Martinez,10376.38,2023-07-03,data/invoices/INV-01121.pdf,9,1,IT,Net 30,0
2205,Kerr-Evans,12970.97,2023-01-13,data/invoices/INV-02205.pdf,7,1,Legal,Net 60,0
420,Davis Group,24075.26,2023-05-28,data/invoices/INV-00420.pdf,12,1,IT,Net 90,0
923,Johnson-Doyle,11235.16,2023-11-16,data/invoices/INV-00923.pdf,10,1,Operations,Net 15,0
8670,Acosta Inc,138305.39,2024-03-09,data/invoices/INV-08670.pdf,1,3,Operations,Net 30,1
5409,Hernandez PLC,12286.32,2023-03-17,data/invoices/INV-05409.pdf,6,1,Operations,Net 90,0
5789,Ortiz Ltd,24205.28,2024-01-03,data/invoices/INV-05789.pdf,0,1,Finance,Net 60,0
5743,"Brown, Valdez and Lucas",21049.4,2023-09-19,data/invoices/INV-05743.pdf,15,1,Admin,Net 60,0
7668,Paul-Kline,42896.66,2024-03-26,data/invoices/INV-07668.pdf,0,4,Operations,Net 90,1
5568,Lam LLC,8184.87,2024-01-19,data/invoices/INV-05568.pdf,15,1,Finance,Net 90,0
8136,Lowery-Kennedy,80003.02,2024-02-02,data/invoices/INV-08136.pdf,0,3,Admin,Net 60,1
1203,"Diaz, Gibbs and Smith",4076.75,2024-01-11,data/invoices/INV-01203.pdf,11,1,Admin,Net 15,0
5766,"Mitchell, Nelson and Flores",3542.27,2023-02-01,data/invoices/INV-05766.pdf,2,1,HR,Net 90,0
8390,"Miller, Lucas and Williams",135411.48,2024-01-04,data/invoices/INV-08390.pdf,1,2,Marketing,Net 90,1
1971,Freeman-Chang,19383.44,2023-10-10,data/invoices/INV-01971.pdf,8,1,Admin,Immediate,0
4019,"Bryan, Smith and Booth",4605.34,2023-06-19,data/invoices/INV-04019.pdf,13,1,Marketing,Net 60,0
3688,Robinson-Lee,19105.57,2023-12-26,data/invoices/INV-03688.pdf,3,1,Admin,Net 60,0
1998,"Walter, Edwards and Rios",15195.47,2023-04-21,data/invoices/INV-01998.pdf,1,1,IT,Net 90,0
4034,"Harper, Smith and Buchanan",21267.08,2023-11-12,data/invoices/INV-04034.pdf,1,1,Finance,Net 90,0
1249,Manning Group,12480.77,2023-05-17,data/invoices/INV-01249.pdf,8,1,HR,Net 15,0
2193,Hughes-Alvarado,19896.97,2023-09-22,data/invoices/INV-02193.pdf,8,1,Marketing,Net 30,0
2713,Chapman and Sons,18505.13,2023-11-06,data/invoices/INV-02713.pdf,6,1,Operations,Net 30,0
2191,Sanders-Espinoza,8920.62,2023-03-17,data/invoices/INV-02191.pdf,14,1,Legal,Immediate,0
4671,"Walter, Edwards and Rios",23795.69,2024-03-22,data/invoices/INV-04671.pdf,15,1,IT,Net 90,0
5143,"Becker, Taylor and Davis",20670.21,2024-02-10,data/invoices/INV-05143.pdf,9,1,IT,Net 90,0
5985,Dickson-Brady,6203.8,2024-04-03,data/invoices/INV-05985.pdf,4,1,Admin,Net 90,0
6566,Nolan and Sons,22650.86,2023-12-13,data/invoices/INV-06566.pdf,4,1,Finance,Net 15,0
7805,Ford-Spencer,114402.85,2023-03-22,data/invoices/INV-07805.pdf,0,4,Operations,Immediate,1
6944,"Jackson, Miller and Robertson",22609.12,2024-02-23,data/invoices/INV-06944.pdf,12,1,Admin,Immediate,0
2137,White-Estes,11199.55,2023-04-29,data/invoices/INV-02137.pdf,14,1,Marketing,Net 90,0
1066,Stafford Inc,16134.81,2024-01-03,data/invoices/INV-01066.pdf,15,1,IT,Immediate,0
601,Morton-Chase,14728.56,2024-04-29,data/invoices/INV-00601.pdf,1,1,HR,Net 90,0
4228,Larson-Holloway,16772.88,2023-03-30,data/invoices/INV-04228.pdf,11,1,IT,Net 15,0
7578,Davis-Gregory,111099.57,2024-02-28,data/invoices/INV-07578.pdf,2,3,Operations,Net 90,1
78,Edwards-Scott,6391.38,2023-07-23,data/invoices/INV-00078.pdf,4,1,IT,Net 30,0
7547,Acosta Inc,130040.37,2023-05-03,data/invoices/INV-07547.pdf,3,4,Operations,Net 60,1
2899,Torres Group,11836.81,2023-01-19,data/invoices/INV-02899.pdf,1,1,Marketing,Net 90,0
4821,"Hoffman, Baker and Richards",13934.01,2024-05-17,data/invoices/INV-04821.pdf,13,1,Legal,Net 60,0
9303,"Fuller, Ingram and Moss",142553.5,2024-03-06,data/invoices/INV-09303.pdf,2,6,Finance,Net 15,1
6414,"Winters, Newman and Brown",5852.06,2023-02-08,data/invoices/INV-06414.pdf,7,1,HR,Net 30,0
9065,Lowery-Kennedy,141350.71,2023-01-14,data/invoices/INV-09065.pdf,1,4,Operations,Net 60,1
8008,Graham Group,137500.95,2023-12-25,data/invoices/INV-08008.pdf,2,5,Marketing,Net 15,1
5469,"Morales, Thomas and Schultz",8710.99,2024-04-07,data/invoices/INV-05469.pdf,9,1,Finance,Net 60,0
5952,"Mcclure, Ward and Lee",6896.91,2023-03-26,data/invoices/INV-05952.pdf,13,1,Operations,Net 15,0
3392,Bailey-Cook,16496.93,2023-02-17,data/invoices/INV-03392.pdf,11,1,Admin,Net 60,0
5416,"Mcclure, Ward and Lee",9903.48,2023-11-28,data/invoices/INV-05416.pdf,10,1,Marketing,Net 90,0
2561,Stewart Ltd,12884.87,2023-03-15,data/invoices/INV-02561.pdf,9,1,HR,Immediate,0
8163,Carlson-Smith,75498.55,2024-01-25,data/invoices/INV-08163.pdf,0,5,Operations,Net 60,1
2636,"Wright, Garcia and Deleon",4468.38,2023-03-21,data/invoices/INV-02636.pdf,12,1,HR,Immediate,0
5257,Bruce-Gonzalez,6794.46,2023-02-07,data/invoices/INV-05257.pdf,2,1,IT,Net 15,0
3531,Ross LLC,12118.54,2023-06-07,data/invoices/INV-03531.pdf,13,1,HR,Net 15,0
8568,Dixon Inc,117087.46,2024-05-10,data/invoices/INV-08568.pdf,0,5,Marketing,Net 90,1
1909,"Mitchell, Nelson and Flores",14932.91,2023-02-04,data/invoices/INV-01909.pdf,14,1,IT,Net 90,0
236,Johnson-Doyle,19245.17,2023-03-19,data/invoices/INV-00236.pdf,5,1,Admin,Immediate,0
1605,Warner-Gibson,8214.4,2024-06-15,data/invoices/INV-01605.pdf,9,1,Legal,Net 15,0
7985,Cox LLC,52966.61,2023-03-03,data/invoices/INV-07985.pdf,3,3,Admin,Net 15,1
3491,Nolan-Flynn,11583.36,2023-05-06,data/invoices/INV-03491.pdf,13,1,Admin,Immediate,0
1995,Dickson-Brady,21867.01,2024-03-17,data/invoices/INV-01995.pdf,0,1,Legal,Net 60,0
2825,Gregory-Watkins,14441.56,2024-02-09,data/invoices/INV-02825.pdf,4,1,IT,Net 15,0
9286,Ford-Spencer,47509.94,2023-01-30,data/invoices/INV-09286.pdf,0,5,IT,Immediate,1
1343,Perez-White,1669.39,2023-09-22,data/invoices/INV-01343.pdf,7,1,Admin,Net 90,0
8513,Jones-Fox,132471.76,2024-06-16,data/invoices/INV-08513.pdf,1,5,Operations,Net 30,1
1620,Smith-Bowen,17810.93,2023-10-16,data/invoices/INV-01620.pdf,8,1,Marketing,Net 30,0
5288,"Shaw, Nelson and Martin",16873.89,2024-05-01,data/invoices/INV-05288.pdf,3,1,Legal,Net 15,0
2061,Howell and Sons,10585.74,2023-10-31,data/invoices/INV-02061.pdf,3,1,Operations,Net 90,0
9956,Cole-Palmer,108646.78,2024-04-16,data/invoices/INV-09956.pdf,2,2,Finance,Immediate,1
2220,Smith PLC,13073.49,2024-03-26,data/invoices/INV-02220.pdf,3,1,Admin,Net 60,0
6039,Russell-Daniels,9823.48,2023-04-20,data/invoices/INV-06039.pdf,8,1,Operations,Net 90,0
261,Davis PLC,7841.51,2023-06-14,data/invoices/INV-00261.pdf,8,1,Operations,Net 15,0
9366,Cox LLC,66233.24,2023-01-06,data/invoices/INV-09366.pdf,1,3,Admin,Immediate,1
9094,Hernandez-Jones,68879.64,2023-12-03,data/invoices/INV-09094.pdf,0,2,Marketing,Net 30,1
3745,"Winters, Newman and Brown",5499.8,2023-01-10,data/invoices/INV-03745.pdf,5,1,IT,Net 60,0
2027,Gray-Mayo,21162.9,2024-05-15,data/invoices/INV-02027.pdf,13,1,Legal,Net 60,0
6989,Pollard and Sons,18097.56,2023-01-26,data/invoices/INV-06989.pdf,10,1,IT,Net 15,0
4235,"Rivera, Johnson and Wiley",20774.13,2024-04-03,data/invoices/INV-04235.pdf,1,1,Legal,Net 15,0
1918,"Suarez, Shields and Hill",19237.82,2023-08-31,data/invoices/INV-01918.pdf,3,1,HR,Immediate,0
1829,Bright-Francis,10608.26,2023-11-17,data/invoices/INV-01829.pdf,15,1,Marketing,Net 30,0
6234,Zhang PLC,2575.26,2023-10-27,data/invoices/INV-06234.pdf,3,1,HR,Net 30,0
9333,Mendez and Sons,89899.51,2023-12-18,data/invoices/INV-09333.pdf,2,2,IT,Net 30,1
6284,Hernandez PLC,15204.94,2023-01-28,data/invoices/INV-06284.pdf,4,1,IT,Immediate,0
4209,"Walter, Edwards and Rios",24760.78,2023-10-03,data/invoices/INV-04209.pdf,3,1,HR,Net 90,0
225,Torres-Pope,1184.49,2023-11-05,data/invoices/INV-00225.pdf,6,1,Admin,Net 60,0
8916,"Osborn, Gaines and Davis",135953.36,2023-12-12,data/invoices/INV-08916.pdf,0,5,Operations,Net 60,1
6470,George Group,5520.52,2024-01-17,data/invoices/INV-06470.pdf,6,1,IT,Net 30,0
9414,"Hartman, Romero and Smith",91874.95,2023-02-15,data/invoices/INV-09414.pdf,0,2,Marketing,Net 60,1
847,Cook-Hines,18450.57,2023-08-27,data/invoices/INV-00847.pdf,2,1,HR,Net 30,0
4290,"Mcclain, Miller and Henderson",10932.71,2023-03-21,data/invoices/INV-04290.pdf,0,1,HR,Net 90,0
5561,White-Lewis,9900.49,2024-01-12,data/invoices/INV-05561.pdf,0,1,Finance,Net 90,0
2552,Dean-Jimenez,15451.65,2023-05-21,data/invoices/INV-02552.pdf,10,1,Finance,Immediate,0
118,Lam LLC,8061.65,2024-02-19,data/invoices/INV-00118.pdf,7,1,Finance,Net 15,0
8838,"Jimenez, Glass and Stone",65704.88,2024-03-01,data/invoices/INV-08838.pdf,2,6,Finance,Net 90,1
5967,"Pollard, Simpson and Johnson",13736.48,2024-04-04,data/invoices/INV-05967.pdf,6,1,Marketing,Net 90,0
8196,Marshall-Elliott,55425.56,2024-02-22,data/invoices/INV-08196.pdf,0,4,HR,Net 90,1
8660,King-York,59225.94,2023-07-08,data/invoices/INV-08660.pdf,1,6,IT,Net 60,1
7490,"Hartman, Romero and Smith",71591.59,2023-09-04,data/invoices/INV-07490.pdf,1,2,Admin,Net 30,1
6,"Walter, Edwards and Rios",3453.05,2024-01-25,data/invoices/INV-00006.pdf,3,1,Finance,Net 90,0
5343,Robinson-Brock,4684.98,2024-06-25,data/invoices/INV-05343.pdf,7,1,IT,Net 60,0
9112,Stanley PLC,113872.35,2023-09-25,data/invoices/INV-09112.pdf,2,2,Legal,Net 15,1
4325,"Winters, Newman and Brown",21982.69,2023-12-10,data/invoices/INV-04325.pdf,0,1,Legal,Net 90,0
1064,Lopez-Martinez,21188.36,2023-10-24,data/invoices/INV-01064.pdf,6,1,HR,Net 15,0
2591,Figueroa PLC,4197.16,2024-02-05,data/invoices/INV-02591.pdf,0,1,Finance,Net 30,0
8435,Blake Group,87963.88,2023-11-10,data/invoices/INV-08435.pdf,0,2,HR,Net 90,1
3736,"Joyce, Wilson and Lam",11271.04,2024-06-10,data/invoices/INV-03736.pdf,13,1,HR,Net 60,0
3518,"Ramos, Nelson and Fischer",22810.52,2023-01-02,data/invoices/INV-03518.pdf,6,1,HR,Net 90,0
6987,Harrison-Alexander,21440.26,2023-11-28,data/invoices/INV-06987.pdf,0,1,Finance,Net 15,0
6768,Ramirez Group,13419.62,2024-05-29,data/invoices/INV-06768.pdf,13,1,Marketing,Net 30,0
5623,"Woods, Calhoun and Schmidt",3661.8,2023-10-03,data/invoices/INV-05623.pdf,8,1,Admin,Net 30,0
1606,Rodriguez LLC,4356.52,2024-05-17,data/invoices/INV-01606.pdf,10,1,Marketing,Net 90,0
1734,Novak and Sons,6085.84,2023-01-12,data/invoices/INV-01734.pdf,9,1,HR,Net 15,0
9342,Stanley PLC,82676.45,2023-11-29,data/invoices/INV-09342.pdf,1,3,Finance,Net 30,1
3813,"Joyce, Wilson and Lam",10958.58,2023-04-18,data/invoices/INV-03813.pdf,12,1,HR,Net 90,0
9625,"Osborn, Gaines and Davis",93467.31,2023-06-05,data/invoices/INV-09625.pdf,2,4,HR,Net 30,1
1762,"Martinez, Richardson and Curry",24485.46,2023-08-07,data/invoices/INV-01762.pdf,1,1,HR,Net 30,0
5402,Davis Ltd,18473.09,2023-08-18,data/invoices/INV-05402.pdf,2,1,Admin,Net 60,0
2740,Smith and Sons,2583.57,2023-10-04,data/invoices/INV-02740.pdf,5,1,IT,Immediate,0
2473,Jones-Young,24452.02,2023-04-01,data/invoices/INV-02473.pdf,10,1,Marketing,Net 90,0
6739,Bennett Group,19952.47,2023-05-09,data/invoices/INV-06739.pdf,12,1,Finance,Net 60,0
6892,Wolf-Harris,1037.73,2024-03-22,data/invoices/INV-06892.pdf,6,1,Marketing,Net 60,0
7944,Brown-Shaw,90951.85,2023-10-07,data/invoices/INV-07944.pdf,0,6,Admin,Net 90,1
4207,"Mccall, Hanson and Alvarado",1290.78,2024-03-19,data/invoices/INV-04207.pdf,2,1,Admin,Net 15,0
